age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,response,predicted_probability,predicted_response
70,retired,divorced,Primary_Education,yes,yes,cellular,oct,mon,4,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.0,4963.6,0,0.9143547225180106,1
60,retired,married,Tertiary_Education,yes,no,cellular,oct,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0,0.9202445342728048,1
44,technician,married,Secondary_Education,yes,yes,cellular,oct,mon,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.0,4963.6,0,0.8788973456953212,1
24,student,single,professional.course,no,yes,cellular,oct,tue,3,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.008,4963.6,0,0.9110707647957587,1
31,admin.,single,Tertiary_Education,unknown,unknown,cellular,oct,tue,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.008,4963.6,1,0.9487390813440301,1
67,retired,divorced,Primary_Education,yes,no,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.008,4963.6,0,0.9067167736696456,1
48,technician,married,Tertiary_Education,yes,yes,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.008,4963.6,1,0.9273579772672048,1
50,entrepreneur,divorced,Tertiary_Education,yes,no,telephone,oct,tue,7,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.008,4963.6,1,0.8599206917580209,1
54,services,divorced,Secondary_Education,yes,yes,cellular,oct,wed,4,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.016,4963.6,1,0.9178686077394164,1
54,services,divorced,Secondary_Education,no,no,cellular,oct,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.016,4963.6,0,0.8990492558949091,1
70,retired,married,Primary_Education,yes,no,cellular,oct,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.016,4963.6,1,0.9038469475023012,1
25,student,married,Secondary_Education,yes,no,telephone,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.016,4963.6,0,0.8631619342250805,1
34,technician,married,Tertiary_Education,yes,no,telephone,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.016,4963.6,0,0.8758673311462771,1
61,housemaid,married,Primary_Education,yes,no,telephone,oct,wed,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.016,4963.6,0,0.8222451462438352,1
54,services,divorced,Secondary_Education,yes,no,cellular,oct,wed,3,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.016,4963.6,1,0.8873163997604712,1
38,admin.,divorced,Primary_Education,no,no,cellular,oct,wed,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.016,4963.6,0,0.9027386542771296,1
45,student,single,unknown,yes,no,cellular,oct,wed,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.016,4963.6,0,0.9124397651034768,1
37,management,married,Tertiary_Education,yes,no,cellular,oct,thu,3,contacted_in_first_10_days,more_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.9372213613247166,1
70,retired,married,professional.course,yes,no,cellular,oct,thu,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.025,4963.6,1,0.909474148022733,1
63,unknown,married,professional.course,no,no,cellular,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,0,0.9386183864625514,1
37,housemaid,married,Tertiary_Education,no,no,cellular,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.9418408338034591,1
37,housemaid,married,Tertiary_Education,no,no,cellular,oct,thu,2,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.9349921631100857,1
23,student,single,Secondary_Education,yes,no,cellular,oct,thu,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.025,4963.6,0,0.923004860325358,1
24,blue-collar,single,Secondary_Education,no,no,cellular,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.9349143463228873,1
33,admin.,single,Tertiary_Education,yes,no,cellular,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.9471527008113992,1
37,housemaid,married,Tertiary_Education,no,no,cellular,oct,thu,2,contacted_after_10_days,more_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.938636514938856,1
65,retired,married,Secondary_Education,yes,no,cellular,oct,thu,5,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,0,0.9243254335778225,1
29,admin.,single,Secondary_Education,no,no,telephone,oct,thu,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.8936804985567014,1
31,technician,single,professional.course,unknown,unknown,cellular,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.025,4963.6,1,0.9288560528266838,1
34,admin.,divorced,Tertiary_Education,unknown,unknown,cellular,oct,thu,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.025,4963.6,0,0.9103953137226648,1
37,management,married,Tertiary_Education,yes,no,cellular,oct,thu,3,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.9334989186096542,1
45,admin.,married,Secondary_Education,yes,no,cellular,oct,fri,3,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.9207163055692902,1
26,unemployed,single,Secondary_Education,yes,no,cellular,oct,fri,3,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.9184196781168003,1
31,student,single,Secondary_Education,yes,no,cellular,oct,fri,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,1,0.9136039167955196,1
25,student,single,Secondary_Education,yes,no,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.9311698365336861,1
29,unemployed,single,Secondary_Education,yes,no,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,0,0.9148836338560713,1
23,student,single,Secondary_Education,no,yes,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.9314825281448643,1
27,self-employed,single,Tertiary_Education,no,no,telephone,oct,fri,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,0,0.8659577501628218,1
37,unemployed,single,professional.course,no,no,cellular,oct,fri,4,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.029,4963.6,0,0.9285220170143426,1
25,student,single,Secondary_Education,no,no,cellular,oct,fri,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,1,0.9164704846324251,1
65,retired,married,Secondary_Education,yes,yes,cellular,oct,fri,2,contacted_after_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.029,4963.6,1,0.9157733383141525,1
37,services,married,Secondary_Education,yes,yes,cellular,oct,fri,2,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,1.029,4963.6,1,0.8863618157437995,1
28,admin.,single,Tertiary_Education,yes,no,cellular,oct,mon,4,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,1.032,4963.6,0,0.9092752993527811,1
46,management,married,Tertiary_Education,unknown,unknown,cellular,oct,mon,2,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,1.032,4963.6,0,0.9031903098741423,1
28,admin.,single,Tertiary_Education,no,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9413906837702208,1
25,student,single,Secondary_Education,yes,no,cellular,oct,mon,1,contacted_in_first_10_days,more_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,0,0.9339538166160414,1
36,unemployed,married,Secondary_Education,yes,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9220223494503734,1
33,admin.,single,Tertiary_Education,yes,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9392924358275141,1
33,services,single,Secondary_Education,yes,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9252832389826261,1
30,technician,married,professional.course,yes,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9263188619320567,1
38,technician,single,Tertiary_Education,yes,no,telephone,oct,mon,1,contacted_in_first_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,1.032,4963.6,0,0.86373899661158,1
28,admin.,single,Tertiary_Education,yes,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,0,0.939140871044287,1
23,student,single,Secondary_Education,yes,no,cellular,oct,mon,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.032,4963.6,1,0.8927529815594862,1
33,admin.,single,Tertiary_Education,yes,no,cellular,oct,mon,5,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.032,4963.6,1,0.9173217251214395,1
30,technician,married,professional.course,yes,no,cellular,oct,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9263188619320567,1
35,admin.,single,Tertiary_Education,yes,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.032,4963.6,0,0.9291441441432595,1
25,student,single,Secondary_Education,yes,no,cellular,oct,mon,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9273027452929017,1
38,admin.,divorced,Tertiary_Education,yes,no,telephone,oct,mon,3,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.032,4963.6,0,0.8540929374244318,1
62,admin.,married,Secondary_Education,no,no,cellular,oct,tue,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.037,4963.6,1,0.9394807607555383,1
30,student,single,Secondary_Education,yes,no,cellular,oct,tue,1,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,1.037,4963.6,0,0.9211838217104454,1
60,admin.,married,Secondary_Education,no,no,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.037,4963.6,1,0.9101579244080994,1
62,admin.,married,Secondary_Education,no,no,cellular,oct,tue,4,contacted_after_10_days,less_than_3_times,failure,-1.1,94.601,-49.5,1.037,4963.6,1,0.9097659581856623,1
25,student,single,Secondary_Education,yes,no,telephone,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.037,4963.6,0,0.8777602838308023,1
21,student,single,Secondary_Education,no,no,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.037,4963.6,1,0.9304001043277282,1
30,management,married,Tertiary_Education,no,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,1,0.9300419985120237,1
27,technician,single,Tertiary_Education,no,no,cellular,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,0,0.9350885913369507,1
65,retired,married,Primary_Education,no,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,1,0.9263678833181939,1
23,student,single,Secondary_Education,no,no,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.043,4963.6,0,0.9408234757668502,1
31,student,single,Tertiary_Education,no,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,1,0.938918160871049,1
27,technician,single,Tertiary_Education,yes,no,cellular,oct,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.043,4963.6,1,0.917574210789151,1
60,retired,married,professional.course,no,yes,cellular,oct,wed,2,contacted_first_time,less_than_3_times,failure,-1.1,94.601,-49.5,1.043,4963.6,0,0.9054331002426695,1
30,management,married,Tertiary_Education,no,yes,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.043,4963.6,1,0.9381808182291738,1
65,retired,married,Primary_Education,yes,no,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.601,-49.5,1.043,4963.6,1,0.9345411202952433,1
42,services,married,Primary_Education,no,no,telephone,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.601,-49.5,1.045,4963.6,0,0.8594845203462657,1
46,admin.,married,Primary_Education,yes,no,telephone,nov,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.047,4963.6,0,0.8247694320667538,1
31,management,married,Tertiary_Education,yes,no,cellular,nov,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,1,0.9101353621082521,1
51,services,married,Secondary_Education,yes,no,cellular,nov,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.05,4963.6,0,0.8708376048080793,1
48,admin.,married,Tertiary_Education,yes,no,cellular,nov,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,1,0.9279217141799382,1
29,technician,single,Tertiary_Education,no,no,cellular,nov,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,0,0.933651457741138,1
29,technician,single,Tertiary_Education,no,no,telephone,nov,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,1,0.882792369448157,1
37,technician,married,Tertiary_Education,no,no,cellular,nov,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.05,4963.6,0,0.8931792535307632,1
34,admin.,married,Tertiary_Education,no,no,cellular,nov,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.05,4963.6,0,0.8967924442757662,1
29,admin.,single,Secondary_Education,yes,no,telephone,nov,mon,1,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,0,0.8688219681208479,1
51,services,married,Secondary_Education,no,yes,cellular,nov,mon,2,contacted_in_first_10_days,more_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,0,0.9137372493852899,1
37,admin.,married,Tertiary_Education,no,no,cellular,nov,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.05,4963.6,0,0.8969397868651133,1
61,retired,married,Tertiary_Education,no,no,cellular,nov,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,0,0.9190030666249324,1
24,student,single,Secondary_Education,yes,yes,cellular,nov,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,0,0.9083431594443023,1
39,admin.,married,Secondary_Education,no,no,cellular,nov,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.05,4963.6,0,0.8845455329297729,1
35,blue-collar,married,Primary_Education,yes,no,cellular,nov,mon,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.05,4963.6,0,0.8656670645934728,1
34,admin.,married,Tertiary_Education,no,no,cellular,nov,mon,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,0,0.9152742558522226,1
50,blue-collar,divorced,professional.course,yes,no,cellular,nov,mon,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,1,0.8996903079654992,1
45,blue-collar,married,Secondary_Education,yes,yes,cellular,nov,mon,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,1,0.9021542640893592,1
37,admin.,married,Tertiary_Education,no,no,cellular,nov,mon,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,1,0.9274324047828041,1
51,services,married,Secondary_Education,yes,no,cellular,nov,mon,3,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.05,4963.6,0,0.9047451962208861,1
27,student,single,Secondary_Education,no,yes,cellular,nov,tue,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.049,4963.6,0,0.924966007442242,1
51,admin.,divorced,Secondary_Education,yes,no,cellular,nov,tue,1,contacted_in_first_10_days,more_than_3_times,success,-1.1,94.767,-50.8,1.049,4963.6,0,0.9349540106070101,1
48,admin.,married,Secondary_Education,no,no,telephone,nov,tue,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.049,4963.6,0,0.8309716870889555,1
24,technician,single,Tertiary_Education,yes,yes,cellular,nov,tue,3,contacted_in_first_10_days,less_than_3_times,failure,-1.1,94.767,-50.8,1.049,4963.6,1,0.919159681595343,1
18,student,single,unknown,yes,no,cellular,nov,tue,2,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.049,4963.6,0,0.906222866743194,1
51,admin.,divorced,Secondary_Education,yes,yes,cellular,nov,tue,2,contacted_in_first_10_days,more_than_3_times,failure,-1.1,94.767,-50.8,1.049,4963.6,1,0.9137134435019423,1
50,blue-collar,divorced,professional.course,yes,no,cellular,nov,tue,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.049,4963.6,0,0.9238166411191575,1
30,blue-collar,single,professional.course,yes,no,cellular,nov,tue,2,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.049,4963.6,0,0.918213741373222,1
18,student,single,Primary_Education,yes,no,telephone,nov,tue,1,contacted_after_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.049,4963.6,1,0.8768199133413075,1
50,blue-collar,divorced,professional.course,yes,no,telephone,nov,tue,2,contacted_in_first_10_days,less_than_3_times,success,-1.1,94.767,-50.8,1.049,4963.6,1,0.8664967113097933,1
31,admin.,single,Tertiary_Education,no,yes,cellular,nov,wed,2,contacted_in_first_10_days,more_than_3_times,success,-1.1,94.767,-50.8,1.048,4963.6,0,0.9433996363631133,1
31,admin.,single,Tertiary_Education,yes,no,cellular,nov,wed,1,contacted_first_time,never_contacted,nonexistent,-1.1,94.767,-50.8,1.048,4963.6,0,0.9321977457224658,1
31,admin.,single,Tertiary_Education,yes,no,cellular,nov,wed,1,contacted_in_first_10_days,more_than_3_times,success,-1.1,94.767,-50.8,1.048,4963.6,1,0.9452688725749231,1
52,technician,married,Tertiary_Education,no,no,cellular,nov,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.048,4963.6,0,0.9066864148940039,1
19,student,single,Primary_Education,yes,no,cellular,nov,wed,1,contacted_first_time,less_than_3_times,failure,-1.1,94.767,-50.8,1.048,4963.6,0,0.9007184809130472,1
